Rank	Title	Status	Study Results	Conditions	Interventions	Locations	URL
2061	A Phase II Randomized, Double-blind, Placebo-controlled Study of Sorafenib or Placebo in Combination With Transarterial Chemoembolization (TACE) Performed With DC Bead and Doxorubicin for Intermediate Stage Hepatocellular Carcinoma (HCC).	Completed	Has Results	Carcinoma, Hepatocellular	Drug: Sorafenib (Nexavar, BAY43-9006)|Drug: Placebo	La Jolla, California, United States|Los Angeles, California, United States|San Francisco, California, United States|Gainesville, Florida, United States|Miami, Florida, United States|Orlando, Florida, United States|Atlanta, Georgia, United States|Ann Arbor, Michigan, United States|Detroit, Michigan, United States|Abbott Northwestern Hospital, Minneapolis, Minnesota, United States|Saint Louis, Missouri, United States|New York, New York, United States|Cleveland, Ohio, United States|Columbus, Ohio, United States|Portland, Oregon, United States|Richmond, Virginia, United States|Seattle, Washington, United States|Seattle, Washington, United States|Camperdown, New South Wales, Australia|St Leonards, New South Wales, Australia|Greenslopes, Queensland, Australia|Clayton, Victoria, Australia|Heidelberg, Victoria, Australia|Melbourne, Victoria, Australia|Nedlands, Western Australia, Australia|Innsbruck, Austria|Wien, Austria|Bruxelles - Brussel, Belgium|Bruxelles - Brussel, Belgium|Bruxelles - Brussel, Belgium|Leuven, Belgium|Liege, Belgium|Calgary, Alberta, Canada|Halifax, Nova Scotia, Canada|Toronto, Ontario, Canada|Guangzhou, Guangdong, China|Guangzhou, Guangdong, China|Xi'an, Shannxi, China|Beijing, China|Beijing, China|Shanghai, China|Shanghai, China|Creteil, France|Lille, France|Lyon Cedex, France|Lyon, France|Marseille, France|Paris, France|Paris, France|Vandoeuvre-les-nancy, France|Villejuif, France|Villejuif, France|Freiburg, Baden-Württemberg, Germany|Heidelberg, Baden-Württemberg, Germany|Tübingen, Baden-Württemberg, Germany|Erlangen, Bayern, Germany|München, Bayern, Germany|Regensburg, Bayern, Germany|Frankfurt, Hessen, Germany|Hannover, Niedersachsen, Germany|Essen, Nordrhein-Westfalen, Germany|Essen, Nordrhein-Westfalen, Germany|Münster, Nordrhein-Westfalen, Germany|Mainz, Rheinland-Pfalz, Germany|Homburg, Saarland, Germany|Jena, Thüringen, Germany|Berlin, Germany|Hamburg, Germany|Napoli, Campania, Italy|Bologna, Emilia-Romagna, Italy|Roma, Lazio, Italy|Roma, Lazio, Italy|Milano, Lombardia, Italy|Milano, Lombardia, Italy|Torino, Piemonte, Italy|Bari, Puglia, Italy|Palermo, Sicilia, Italy|Pisa, Toscana, Italy|Padova, Veneto, Italy|Verona, Veneto, Italy|Daegu, Korea, Republic of|Gyeonggi-do, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|Seoul, Korea, Republic of|Gangnam Severance Hospital, Yonsei University, Seoul, Korea, Republic of|Singapore, Singapore|Singapore, Singapore|Santiago de Compostela, A Coruña, Spain|Hospital Central de Asturias, Oviedo, Asturias, Spain|Badalona, Barcelona, Spain|Sabadell, Barcelona, Spain|Cruces/Barakaldo, Bilbao, Spain|Barcelona, Catalunya, Spain|Fundación Hospital Alcorcón, Alcorcón, Madrid, Spain|La Laguna, Santa Cruz de Tenerife, Spain|A Coruña, Spain|Alicante, Spain|Barcelona, Spain|Córdoba, Spain|Madrid, Spain|Madrid, Spain|Hospital Universitario Virgen del Rocío, Sevilla, Spain|Valencia, Spain|Changhua Christian Hospital, Changhua, Taiwan|Taipei, Taiwan|Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT00855218
2062	Small and Steatotic Hepatocellular Carcinoma	Completed	No Results Available	HCC		Uhmontpellier, Montpellier, France	https://ClinicalTrials.gov/show/NCT03428321
2063	Effectiveness and Safety of the Simultaneous Radiotherapy and Hyperthermia After Transarterial Chemoembolization in Hepatocellular Carcinoma Patients Combined With Portal Vein Tumor Thrombosis	Completed	No Results Available	Carcinoma. Hepatocellular	Radiation: RT and hyperthermia after TACE	Samsung Medical Center, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT01911000
2064	Follow-up Strategy of Chronic Hepatitis B for Early Detection and Diagnosis of Hepatocellular Carcinoma: A Randomized Control Trial	Unknown status	No Results Available	Chronic Hepatitis B	Other: 3 months|Other: 6 months|Other: 3 month ultrasound(US)+3 month CT/MRI+3 month US+3 month CT/MRI	The department of Ultrasound, the third affiliated hospital of Sun Yat-sen University, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT02817685
2065	Role of LncRNA H19 in The Regulation of IGF-1R Expression	Completed	No Results Available	Hepatocellular Carcinoma|Type 2 Diabetes|Cancer	Other: Blood sample collection	Gastroenterology Center, Mansoura University, Mansoura, Dakahliya, Egypt|Specialized Medical Hospital, Mansoura University, Mansoura, Dakahliya, Egypt	https://ClinicalTrials.gov/show/NCT04767750
2066	Golgi Protein for HCC Diagnosis	Completed	No Results Available	Screening for Hepatocellular Carcinoma	Diagnostic Test: Serum Golgi Protein 73		https://ClinicalTrials.gov/show/NCT03039322
2067	TILA-TACE in Treatment of Hepatocellular Carcinoma	Recruiting	No Results Available	Tumor Response Rate|Overall Survival	Procedure: TILA-TACE treatment	The Second affiliated Hospital, Zhejiang University School of Medicine, Hangzhou, Zhejiang, China	https://ClinicalTrials.gov/show/NCT03910140
2068	Effectiveness of Drug Eluting TACE in Primary HCC	Unknown status	No Results Available	Hepatic Cell Carcinoma	Drug: HepaSphere Microspheres/Doxorubicin Hydrochloride|Drug: Lipiodol		https://ClinicalTrials.gov/show/NCT04048317
2069	Novel GPC3 CAR-T Cell Therapy for Hepatocellular Carcinoma	Not yet recruiting	No Results Available		Biological: GPC3-CAR-T cells		https://ClinicalTrials.gov/show/NCT05344664
2070	Comparison of Efficacy in SBRT of HCC ≤5 cm With or Without TACE	Recruiting	No Results Available	Small Hepatocellular Carcinoma|Stereotactic Body Radiation Therapy|Transcatheter Arterial Chemoembolization	Procedure: transcatheter arterial chemoembolization	The Fifth Medical Center of PLA General Hospital (Beijing 302 hospital), Beijing, China	https://ClinicalTrials.gov/show/NCT04161287
2071	Isolated Hepatic Perfusion With Melphalan in Treating Patients With Primary Unresectable Liver Cancer or Liver Metastases	Completed	No Results Available	Colorectal Cancer|Islet Cell Tumor|Liver Cancer|Metastatic Cancer|Neuroendocrine Carcinoma	Drug: isolated perfusion|Drug: melphalan|Procedure: conventional surgery	Warren Grant Magnuson Clinical Center - NCI Clinical Studies Support, Bethesda, Maryland, United States	https://ClinicalTrials.gov/show/NCT00019786
2072	Selection Criteria for Safe Hepatectomy for Hepatocellular Carcinoma	Completed	No Results Available	Hepatectomy|Hepatecellular Carcinoma|Cirrhosis	Procedure: Hepatectomy	Humanitas Research Hospital, Rozzano, Milan, Italy	https://ClinicalTrials.gov/show/NCT02056041
2073	Combination of PD-1 and VEGFR-2 Blockade for Advanced Hepatocellular Carcinoma	Completed	No Results Available	Progress Free Survival (PFS) and Overall Survival (OS)	Drug: Bevacizumab Injection|Drug: Nivolumab	Fuda Cnacer Hospital, Guangzhou, Guangdong, China	https://ClinicalTrials.gov/show/NCT04393220
2074	Role of Serum Regucalcin in Diagnosis of Hepatocellular Carcinoma	Unknown status	No Results Available	Role of Serum Regucalcin in Diagnosis of HCC	Diagnostic Test: serum regucalcin antibody	Oncology Center Mansoura University, Mansoura, Dakahlia, Egypt	https://ClinicalTrials.gov/show/NCT03206866
2075	Circulating Tumor Cell Detection in Hepatocellular Carcinoma	Completed	No Results Available	Circulating Tumor Cell		Tongji Hospital, Tongji Medical College, Huazhong University of Science and Technology, Wuhan, Hubei, China	https://ClinicalTrials.gov/show/NCT05297955
2076	Phase III Study of Toripalimab（JS001） Combined With Lenvatinib for Advanced HCC	Recruiting	No Results Available	Advanced Hepatocellular Carcinoma (HCC)	Combination Product: Toripalimab combined with Lenvatinib|Combination Product: Placebo combined with Lanvatinib	Alliance for Multispecialty Research, LLC, Kansas City, Missouri, United States|Qinhuai Medical Area, General Hospital of PLA Eastern Theater Command, Nanjing, China|Azienda Ospedaliera Universitaria Careggi, Firenze, Italy|Fondazione IRCCS CA' Granda Ospedale Maggiore Policlinico,Oncologia Medica, Milan, Italy|IRCCS Fondazione Giovanni Pascale, Istituto Nazionale Dei Tumori, Napoli, Italy|Azienda Ospedaliero Universitaria Pisana, Pisa, Italy|A.O.U. Citta della Salute e della Scienza di Torino, Tortona, Italy|AOUI Verona - Policlinico "G.B. Rossi" di Borgo Roma, Verona, Italy|Copernicus Podmiot Leczniczy sp. z o.o., Wojewodzkie Centrum Onkologii, Oddzial Onkologii Klinicznej/Chemioterapii, Gdansk, Poland|Szpital Wojewódzki im. Mikołaja Kopernika w Koszalinie, Oddzial Dzienny Chemioterapii, Koszalin, Poland|PRATIA MCM Kraków, Krakow, Poland|ID Clinic, Mysłowice, Poland|Wielkopolskie Centrum Onkologii, Oddział Onkologii Klinicznej i Immunoonkologii z Pododdziałem Dziennym i Izbą Przyjęć, Poznan, Poland|Centrum Medyczne Pratia Poznań, Skórzewo, Poland|Narodowy Instytut Onkologii im. Marii Skłodowskiej-Curie - Państwowy Instytut Badawczy, Klinika Onkologii i Radioterapii, Warszawa, Poland|National Cancer Centre Singapore, Singapore, Singapore|Communal Non-commercial Enterprise City Clinical Hospital #4 of Dnipro City Council, Department of Chemotherapy, Dnipro, Ukraine|Communal Non-profit Enterprise "Regional Center of Oncology", Department of Liver and Pancreas Gland Oncosurgery, Kharkiv, Ukraine|Communal Non-Profit Institution of Kharkiv Regional Council Regional Clinical Specialized Dispensary of Radiation Protection of Population, Kharkiv, Ukraine|State Inst.O.O.Shalimov Nat.Institute of Surgery and Transplantology of Nat.Academy of Med.Sciences of Ukraine, Dep.of Oncology, Kyiv, Ukraine|The Municipal Enterprise Volyn Regional Medical Oncology Center of the Volyn Regional Council, Oncology Chemotherapy Department, Luts'k, Ukraine|Communal Non-commercial Enterprise Odesa Regional Clinical Hospital of Odesa Regional Council, Department of General Surgery, Odesa, Ukraine|Communal Non-commercial Enterprise of Sumy Regional Council, Sumy Regional Clinical Oncological Dispensar, Sumy, Ukraine|Communal Non-commercial Enterprise Zaporizhzhia Regional Antitumor Center of Zaporizhzhia Regional Council, Zaporizhzhia, Ukraine	https://ClinicalTrials.gov/show/NCT04523493
2077	Hepatocellular Carcinoma (HCC)_Torisel_	Completed	No Results Available	Inoperable HCC	Drug: Torisel	Department of Clinical Oncology, Prince of Wales Hospital, Hong Kong, Hong Kong	https://ClinicalTrials.gov/show/NCT01251458
2078	Effect of Polymorphisms in the IL-1 Gene Complex on the Development of Chronic Hepatitis and Hepatocellular Carcinoma	Unknown status	No Results Available	Hepatitis B|Carcinoma, Hepatocellular|Polymorphism, Genetic		Department of Medical Genetics; National Taiwan University Hospital, Taipei, Taiwan	https://ClinicalTrials.gov/show/NCT00155103
2079	Hepatitis B and Hepatitis C as Risk Factors for Hepatocellular Carcinoma in African and Asian Immigrants	Active, not recruiting	No Results Available	Hepatitis B|Hepatitis C|Carcinoma, Hepatocellular		Mayo Clinic, Rochester, Minnesota, United States	https://ClinicalTrials.gov/show/NCT02366286
2080	Study of microRNAs as a Diagnostic Tool for HCV-related Hepatocellular Carcinoma	Unknown status	No Results Available	miRna in HCC			https://ClinicalTrials.gov/show/NCT03429530
2081	KN046 Combined With Ningatinib in the Treatment of Advanced Hepatocellular Carcinoma	Active, not recruiting	No Results Available	Advanced HCC	Drug: KN046 （PD-L1/CTLA4 BsAb）|Drug: Ningetinib Tosylate（multi-target TKI）	Chinese Pla General Hospital Chinese Pla Medical School, Beijing, Beijing, China	https://ClinicalTrials.gov/show/NCT04601610
2082	The Study of KN046 in Combination With Lenvatinib in Advanced Hepatocellular Carcinoma	Recruiting	No Results Available	HCC	Biological: KN046|Drug: Lenvatinib	Beijing Cancer Hospital, Beijing, Beijing, China	https://ClinicalTrials.gov/show/NCT04542837
2083	Treatment of Advanced Hepatocellular Carcinoma	Unknown status	No Results Available	HCC	Other: Basic drugs therapy of HCC|Drug: Arginine hydrochloride|Drug: Trimetazidine hydrochloride	The First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China	https://ClinicalTrials.gov/show/NCT03278444
2084	Radomised Phase II Study of MTL-CEBPA Plus Sorafenib or Sorafenib Alone	Recruiting	No Results Available	Hepatocellular Carcinoma|Hepatitis B|Hepatitis C	Drug: MTL-CEBPA|Drug: Sorafenib	City of Hope, Duarte, California, United States|National University Hospital Singapore, Singapore, Singapore	https://ClinicalTrials.gov/show/NCT04710641
2085	Electronic Monitoring Device of Patient-Reported Outcomes and Function in Improving Patient-Centered Care in Patients With Gastrointestinal Cancer Undergoing Surgery	Completed	No Results Available	Stage I Adult Liver Cancer|Stage I Colorectal Cancer|Stage IA Gastric Cancer|Stage IA Pancreatic Cancer|Stage IB Gastric Cancer|Stage IB Pancreatic Cancer|Stage II Adult Liver Cancer|Stage IIA Colorectal Cancer|Stage IIA Gastric Cancer|Stage IIA Pancreatic Cancer|Stage IIB Colorectal Cancer|Stage IIB Gastric Cancer|Stage IIB Pancreatic Cancer|Stage IIC Colorectal Cancer|Stage III Pancreatic Cancer|Stage IIIA Adult Liver Cancer|Stage IIIA Colorectal Cancer|Stage IIIA Gastric Cancer|Stage IIIB Adult Liver Cancer|Stage IIIB Colorectal Cancer|Stage IIIB Gastric Cancer|Stage IIIC Adult Liver Cancer|Stage IIIC Colorectal Cancer|Stage IIIC Gastric Cancer|Stage IV Gastric Cancer|Stage IVA Colorectal Cancer|Stage IVA Liver Cancer|Stage IVA Pancreatic Cancer|Stage IVB Colorectal Cancer|Stage IVB Liver Cancer|Stage IVB Pancreatic Cancer	Other: Computer-Assisted Intervention|Device: Vivofit watch|Other: Quality-of-Life Assessment|Other: Questionnaire Administration	City of Hope Medical Center, Duarte, California, United States	https://ClinicalTrials.gov/show/NCT02511821
2086	Clinical Application of 68Ga-PSMA PET/MR for Diagnosis and Staging in Hepatocellular Carcinoma	Recruiting	No Results Available	Malignant Neoplasm	Drug: 68Ga-PSMA|Device: PET/MR|Device: PET/CT	China, Hubei Province, Wuhan, Hubei, China	https://ClinicalTrials.gov/show/NCT05006326
2087	Safety and Efficacy of Donafenib in Patients With Advanced Hepatocellular Carcinoma	Completed	No Results Available	HCC	Drug: Donafenib(200mg)|Drug: Donafenib(300mg)	West China Hospital,SCU, Chengdu, Sichuan, China	https://ClinicalTrials.gov/show/NCT02229071
2088	Statin Combination Therapy in Patients Receiving Sorafenib for Advanced Hepatocellular Carcinoma	Terminated	No Results Available	Overall Survival|Tumor Responses	Drug: Atorvastatin 10mg|Drug: Placebo Oral Tablet	Taichung Veterans General Hospital, Taichung, Taiwan	https://ClinicalTrials.gov/show/NCT03275376
2089	"No-Touch" Radiofrequency Ablation for Small Hepatocellular Carcinoma (≤ 3cm): A Prospective Multicenter Study	Terminated	No Results Available	Radiofrequency Ablation|Microwave Ablation	Procedure: "No-Touch" Radiofrequency Ablation	Seoul National University Hospital, Seoul, Korea, Republic of	https://ClinicalTrials.gov/show/NCT04803890
2090	Clinical Intervention Strategy for High-risk Group of Hepatitis B Related Hepatocellular Carcinoma	Not yet recruiting	No Results Available	Time	Other: Long term follow-up		https://ClinicalTrials.gov/show/NCT05256459
2091	Role of (LMWH) in Prevention of Thromboembolic Complication After (TACE) in Hepatocellular Carcinoma.	Not yet recruiting	No Results Available	HCC	Drug: LMWH|Procedure: TACE	Tanta university - faculty of medicine, Tanta, Egypt	https://ClinicalTrials.gov/show/NCT02715492
2092	Efficacy and Safety of Donafenib in Patients With Advanced Hepatocellular Carcinoma	Completed	No Results Available	HCC	Drug: Donafenib|Drug: Sorafenib	The PLA 81 Hospital, Nanjing, Jiangsu, China|West China Hospital Sichuan University, Chengdu, Sichuan, China	https://ClinicalTrials.gov/show/NCT02645981
2093	Treatment of Intermediate-stage Hepatocellular Carcinoma	Unknown status	No Results Available	HCC	Device: Basic drugs therapy of HCC by TACE|Drug: Arginine hydrochloride|Drug: Trimetazidine hydrochloride	The First Affiliated Hospital of Zhengzhou University, Zhengzhou, Henan, China	https://ClinicalTrials.gov/show/NCT03274427
2094	Neutrophil Extracellular Traps as a Biomarker to Predict Portal Vein Tumor Thrombosis in Patients With Hepatocellular Carcinoma	Completed	No Results Available	Neutrophil Extracellular Trap Formation|Portal Vein Tumor Thrombosis	Other: test NETs markers	the Affiliated Hospital of Qingdao University, Qingdao, Shandong, China	https://ClinicalTrials.gov/show/NCT05040347
2095	An Open-label Phase I/II Clinical Trial of PT-112 Injection for Advanced Solid Tumors and Advanced Hepatocellular Carcinoma	Unknown status	No Results Available	Advanced Solid Tumors	Drug: PT-112 Injection	Shanghai East Hospital, Shanghai, Shanghai, China	https://ClinicalTrials.gov/show/NCT03439761
2096	Role of EUS Guided FNA of Portal Vein Thrombus in the Diagnosis and Staging of Hepatocellular Carcinoma	Unknown status	No Results Available	Portal Vein Thrombosis	Procedure: EUS guided fine needle aspiration of portal vein thrombus	specialized medical hospital, Mansourah University, Mansourah, Dakahlia, Egypt	https://ClinicalTrials.gov/show/NCT03902678
2097	EUS Guided Cyanoacrylate Injection vs Endoscopic Variceal Band Ligation for Prevention of Rebleeding in Patients With Hepatocellular Carcinoma and Esophageal Variceal Bleeding	Recruiting	No Results Available	EUS Guided Cyanoacrylate Injection|Endoscopic Variceal Band Ligation|Hepatocelular Carcinoma|Esophageal Variceal Bleeding		Prince of Wales Hospital, The Chinese University of Hong Kong, Sha Tin, New Territories, Hong Kong	https://ClinicalTrials.gov/show/NCT04918459
2098	Efficacy and Safety of Sorafenib as Adjuvant and Latter Radiofrequency Ablation for Recurrent Hepatocellular Carcinoma	Unknown status	No Results Available	HCC	Procedure: RFA|Drug: Sorafenib	Southwest Hospital, Chongqing, Chongqing, China	https://ClinicalTrials.gov/show/NCT03097848
2099	Sorafenib Versus Best Supportive Care in Egyptian Hepatocellular Carcinoma Patients.	Completed	No Results Available	HCC	Drug: Sorafenib|Drug: Best Supportive care	El Kahraba Hosital, Cairo, N/A = Not Applicable, Egypt|Ain Shams University Hospital, Cairo, Egypt|Nasser Institute, Cairo, Egypt	https://ClinicalTrials.gov/show/NCT02971696
