"","ont","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","itemID","Count"
"GO:0002076","BP","GO:0002076","osteoblast development","4/74","224/22568",0.00632168602710238,0.0325631337396049,0.0221021353579143,"rivastigmine/panobinostat/tacrine/pentoxifylline",4
"GO:0050966","BP","GO:0050966","detection of mechanical stimulus involved in sensory perception of pain","4/74","225/22568",0.0064203957887347,0.0329948789355418,0.022395181194259,"nifedipine/imatinib/nimodipine/verapamil",4
"GO:0060100","BP","GO:0060100","positive regulation of phagocytosis, engulfment","3/74","115/22568",0.00642511212235293,0.0329948789355418,0.022395181194259,"icosapent/amiodarone/pentoxifylline",3
"GO:1905155","BP","GO:1905155","positive regulation of membrane invagination","3/74","115/22568",0.00642511212235293,0.0329948789355418,0.022395181194259,"icosapent/amiodarone/pentoxifylline",3
"GO:0060405","BP","GO:0060405","regulation of penile erection","4/74","226/22568",0.00652012603199533,0.0334432557439207,0.0226995156907294,"sitaxentan/fludarabine/orlistat/macitentan",4
"GO:0035793","BP","GO:0035793","positive regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:0038162","BP","GO:0038162","erythropoietin-mediated signaling pathway","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:0072049","BP","GO:0072049","comma-shaped body morphogenesis","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:0072278","BP","GO:0072278","metanephric comma-shaped body morphogenesis","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:1900238","BP","GO:1900238","regulation of metanephric mesenchymal cell migration by platelet-derived growth factor receptor-beta signaling pathway","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:2000591","BP","GO:2000591","positive regulation of metanephric mesenchymal cell migration","2/74","37/22568",0.00655880015580062,0.0334432557439207,0.0226995156907294,"quizartinib/imatinib",2
"GO:0007602","BP","GO:0007602","phototransduction","4/74","227/22568",0.00662088126806775,0.0337257403039415,0.0228912512906267,"nifedipine/nicardipine/vardenafil/skf-96365",4
"GO:0035904","BP","GO:0035904","aorta development","3/74","117/22568",0.00673781022032942,0.0342522316135176,0.0232486057848861,"quizartinib/imatinib/skf-96365",3
"GO:0038085","MF","GO:0038085","vascular endothelial growth factor binding","3/74","117/22568",0.00673781022032942,0.0342522316135176,0.0232486057848861,"quizartinib/imatinib/vandetanib",3
"GO:0033032","BP","GO:0033032","regulation of myeloid cell apoptotic process","5/74","363/22568",0.00681553946833437,0.0345934201814411,0.0234801865648909,"amiodarone/obatoclax/pi-103/maraviroc/mycophenolate-mofetil",5
"GO:0006305","BP","GO:0006305","DNA alkylation","4/74","229/22568",0.00682548464752681,0.0345934201814411,0.0234801865648909,"pi-103/theophylline/decitabine/rucaparib",4
"GO:0006306","BP","GO:0006306","DNA methylation","4/74","229/22568",0.00682548464752681,0.0345934201814411,0.0234801865648909,"pi-103/theophylline/decitabine/rucaparib",4
"GO:0035326","MF","GO:0035326","enhancer binding","5/74","364/22568",0.00689313282021553,0.0348048680492488,0.0236237062099226,"panobinostat/entinostat/atorvastatin/theophylline/nimodipine",5
"GO:0033630","BP","GO:0033630","positive regulation of cell adhesion mediated by integrin","3/74","118/22568",0.00689750306949406,0.0348048680492488,0.0236237062099226,"quizartinib/imatinib/vandetanib",3
"GO:2000757","BP","GO:2000757","negative regulation of peptidyl-lysine acetylation","3/74","118/22568",0.00689750306949406,0.0348048680492488,0.0236237062099226,"panobinostat/entinostat/theophylline",3
"GO:0004465","MF","GO:0004465","lipoprotein lipase activity","2/74","38/22568",0.00690857325383266,0.0348048680492488,0.0236237062099226,"orlistat/atorvastatin",2
"GO:0004992","MF","GO:0004992","platelet activating factor receptor activity","2/74","38/22568",0.00690857325383266,0.0348048680492488,0.0236237062099226,"quizartinib/imatinib",2
"GO:0072223","BP","GO:0072223","metanephric glomerular mesangium development","2/74","38/22568",0.00690857325383266,0.0348048680492488,0.0236237062099226,"quizartinib/imatinib",2
"GO:0042755","BP","GO:0042755","eating behavior","5/74","366/22568",0.00705017707306139,0.0354587366905181,0.0240675177094913,"psb-11/pi-103/theobromine/theophylline/pentoxifylline",5
"GO:0045780","BP","GO:0045780","positive regulation of bone resorption","3/74","119/22568",0.00705943549405125,0.0354587366905181,0.0240675177094913,"erlotinib/lapatinib/vandetanib",3
"GO:0046852","BP","GO:0046852","positive regulation of bone remodeling","3/74","119/22568",0.00705943549405125,0.0354587366905181,0.0240675177094913,"erlotinib/lapatinib/vandetanib",3
"GO:0090049","BP","GO:0090049","regulation of cell migration involved in sprouting angiogenesis","5/74","368/22568",0.00720971481209971,0.0361754057382657,0.0245539548081689,"panobinostat/imatinib/entinostat/atorvastatin/vandetanib",5
"GO:0043044","BP","GO:0043044","ATP-dependent chromatin remodeling","3/74","120/22568",0.00722361509195163,0.0361754057382657,0.0245539548081689,"panobinostat/entinostat/theophylline",3
"GO:0061051","BP","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","3/74","120/22568",0.00722361509195163,0.0361754057382657,0.0245539548081689,"nifedipine/pi-103/rucaparib",3
"GO:0018312","BP","GO:0018312","peptidyl-serine ADP-ribosylation","2/74","39/22568",0.00726665168493704,0.0362829453071831,0.0246269469878391,"theophylline/rucaparib",2
"GO:0071556","CC","GO:0071556","integral component of lumenal side of endoplasmic reticulum membrane","2/74","39/22568",0.00726665168493704,0.0362829453071831,0.0246269469878391,"theophylline/skf-96365",2
"GO:0098553","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","2/74","39/22568",0.00726665168493704,0.0362829453071831,0.0246269469878391,"theophylline/skf-96365",2
"GO:0050766","BP","GO:0050766","positive regulation of phagocytosis","5/74","370/22568",0.00737176607314917,0.0367714181198192,0.0249584965343255,"icosapent/imatinib/amiodarone/atorvastatin/pentoxifylline",5
"GO:0033590","BP","GO:0033590","response to cobalamin","3/74","121/22568",0.00739004931562866,0.0368262279815335,0.0249956985736699,"erlotinib/lapatinib/vandetanib",3
"GO:0042359","BP","GO:0042359","vitamin D metabolic process","4/74","235/22568",0.00746435654663709,0.0370866848891969,0.0251724829665393,"theophylline/skf-96365/pentoxifylline/verapamil",4
"GO:0042733","BP","GO:0042733","embryonic digit morphogenesis","4/74","235/22568",0.00746435654663709,0.0370866848891969,0.0251724829665393,"panobinostat/entinostat/fludarabine/theophylline",4
"GO:0061050","BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","4/74","235/22568",0.00746435654663709,0.0370866848891969,0.0251724829665393,"nifedipine/icosapent/pi-103/rucaparib",4
"GO:0001994","BP","GO:0001994","norepinephrine-epinephrine vasoconstriction involved in regulation of systemic arterial blood pressure","3/74","122/22568",0.00755874547306419,0.0374450904298607,0.0254157497183244,"nicardipine/thioridazine/verapamil",3
"GO:0005513","BP","GO:0005513","detection of calcium ion","3/74","122/22568",0.00755874547306419,0.0374450904298607,0.0254157497183244,"nifedipine/nicardipine/cinacalcet",3
"GO:0071806","BP","GO:0071806","protein transmembrane transport","3/74","122/22568",0.00755874547306419,0.0374450904298607,0.0254157497183244,"imatinib/obatoclax/fludarabine",3
"GO:0005154","MF","GO:0005154","epidermal growth factor receptor binding","4/74","236/22568",0.00757453586318926,0.0374498110062482,0.0254189537962586,"imatinib/erlotinib/lapatinib/vandetanib",4
"GO:0008179","MF","GO:0008179","adenylate cyclase binding","4/74","236/22568",0.00757453586318926,0.0374498110062482,0.0254189537962586,"nifedipine/nicardipine/az-628/orciprenaline",4
"GO:0051205","BP","GO:0051205","protein insertion into membrane","5/74","373/22568",0.00761959944747456,0.0374817866605235,0.025440657181584,"obatoclax/erlotinib/fludarabine/lapatinib/vandetanib",5
"GO:0007621","BP","GO:0007621","negative regulation of female receptivity","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"amiodarone/tolvaptan",2
"GO:0014016","BP","GO:0014016","neuroblast differentiation","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"rivastigmine/tacrine",2
"GO:0034392","BP","GO:0034392","negative regulation of smooth muscle cell apoptotic process","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"nifedipine/decitabine",2
"GO:0043653","BP","GO:0043653","mitochondrial fragmentation involved in apoptotic process","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"fludarabine/lapatinib",2
"GO:0046448","BP","GO:0046448","tropane alkaloid metabolic process","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"rivastigmine/tacrine",2
"GO:0050783","BP","GO:0050783","cocaine metabolic process","2/74","40/22568",0.00763297874148538,0.0374817866605235,0.025440657181584,"rivastigmine/tacrine",2
"GO:0022029","BP","GO:0022029","telencephalon cell migration","5/74","374/22568",0.00770348889845745,0.0377912652666795,0.0256507149143052,"thioridazine/erlotinib/atorvastatin/lapatinib/vandetanib",5
"GO:0002678","BP","GO:0002678","positive regulation of chronic inflammatory response","3/74","123/22568",0.00772971072884831,0.0378463431224309,0.0256880988538478,"theophylline/pentoxifylline/psb-1115",3
"GO:0004937","MF","GO:0004937","alpha1-adrenergic receptor activity","3/74","123/22568",0.00772971072884831,0.0378463431224309,0.0256880988538478,"nicardipine/thioridazine/verapamil",3
"GO:0032233","BP","GO:0032233","positive regulation of actin filament bundle assembly","5/74","375/22568",0.00778802163490688,0.0380212120048452,0.0258067906155165,"imatinib/az-628/pi-103/atorvastatin/vandetanib",5
"GO:0034368","BP","GO:0034368","protein-lipid complex remodeling","5/74","375/22568",0.00778802163490688,0.0380212120048452,0.0258067906155165,"lisinopril/orlistat/atorvastatin/pentoxifylline/allopurinol",5
"GO:0034369","BP","GO:0034369","plasma lipoprotein particle remodeling","5/74","375/22568",0.00778802163490688,0.0380212120048452,0.0258067906155165,"lisinopril/orlistat/atorvastatin/pentoxifylline/allopurinol",5
"GO:0034367","BP","GO:0034367","protein-containing complex remodeling","5/74","376/22568",0.00787320012213205,0.03836285156035,0.0260386775020726,"lisinopril/orlistat/atorvastatin/pentoxifylline/allopurinol",5
"GO:0060964","BP","GO:0060964","regulation of gene silencing by miRNA","5/74","376/22568",0.00787320012213205,0.03836285156035,0.0260386775020726,"icosapent/amiodarone/erlotinib/lapatinib/vandetanib",5
"GO:0017025","MF","GO:0017025","TBP-class protein binding","3/74","124/22568",0.00790295210523333,0.0383966335199402,0.0260616069120455,"amiodarone/atorvastatin/nimodipine",3
"GO:0055003","BP","GO:0055003","cardiac myofibril assembly","3/74","124/22568",0.00790295210523333,0.0383966335199402,0.0260616069120455,"quizartinib/imatinib/vandetanib",3
"GO:2000677","BP","GO:2000677","regulation of transcription regulatory region DNA binding","3/74","124/22568",0.00790295210523333,0.0383966335199402,0.0260616069120455,"theophylline/pentoxifylline/rucaparib",3
"GO:0060998","BP","GO:0060998","regulation of dendritic spine development","5/74","377/22568",0.00795902681994959,0.0385704674157431,0.0261795961794653,"panobinostat/entinostat/pi-103/atorvastatin/theophylline",5
"GO:0002034","BP","GO:0002034","regulation of blood vessel diameter by renin-angiotensin","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"lisinopril/atorvastatin",2
"GO:0003072","BP","GO:0003072","renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"lisinopril/atorvastatin",2
"GO:0004874","MF","GO:0004874","aryl hydrocarbon receptor activity","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"atorvastatin/nimodipine",2
"GO:0031711","MF","GO:0031711","bradykinin receptor binding","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"lisinopril/cilazapril",2
"GO:0035701","BP","GO:0035701","hematopoietic stem cell migration","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"quizartinib/imatinib",2
"GO:0036017","BP","GO:0036017","response to erythropoietin","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"quizartinib/imatinib",2
"GO:0036018","BP","GO:0036018","cellular response to erythropoietin","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"quizartinib/imatinib",2
"GO:0071838","BP","GO:0071838","cell proliferation in bone marrow","2/74","41/22568",0.00800749798963921,0.0385704674157431,0.0261795961794653,"lisinopril/cilazapril",2
"GO:0010575","BP","GO:0010575","positive regulation of vascular endothelial growth factor production","4/74","240/22568",0.00802598363386514,0.0386226552752633,0.0262150185422016,"quizartinib/theophylline/vandetanib/psb-1115",4
"GO:0072216","BP","GO:0072216","positive regulation of metanephros development","3/74","125/22568",0.00807847648318198,0.0387644004630253,0.026311227689371,"quizartinib/imatinib/vandetanib",3
"GO:0072538","BP","GO:0072538","T-helper 17 type immune response","3/74","125/22568",0.00807847648318198,0.0387644004630253,0.026311227689371,"thioridazine/atorvastatin/pentoxifylline",3
"GO:0072539","BP","GO:0072539","T-helper 17 cell differentiation","3/74","125/22568",0.00807847648318198,0.0387644004630253,0.026311227689371,"thioridazine/atorvastatin/pentoxifylline",3
"GO:0060252","BP","GO:0060252","positive regulation of glial cell proliferation","4/74","241/22568",0.00814154927092774,0.0390299532000411,0.0264914708620681,"imatinib/pi-103/atorvastatin/pentoxifylline",4
"GO:0061298","BP","GO:0061298","retina vasculature development in camera-type eye","3/74","126/22568",0.00825629060340975,0.0395049810104383,0.0268138946511337,"quizartinib/imatinib/vandetanib",3
"GO:1905063","BP","GO:1905063","regulation of vascular smooth muscle cell differentiation","3/74","126/22568",0.00825629060340975,0.0395049810104383,0.0268138946511337,"quizartinib/imatinib/decitabine",3
"GO:0031268","BP","GO:0031268","pseudopodium organization","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"quizartinib/imatinib",2
"GO:0031269","BP","GO:0031269","pseudopodium assembly","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"quizartinib/imatinib",2
"GO:0031272","BP","GO:0031272","regulation of pseudopodium assembly","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"quizartinib/imatinib",2
"GO:0031274","BP","GO:0031274","positive regulation of pseudopodium assembly","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"quizartinib/imatinib",2
"GO:0042994","BP","GO:0042994","cytoplasmic sequestering of transcription factor","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"skf-96365/pentoxifylline",2
"GO:2000553","BP","GO:2000553","positive regulation of T-helper 2 cell cytokine production","2/74","42/22568",0.0083901532682039,0.0399180304769961,0.0270942508137923,"atorvastatin/pentoxifylline",2
"GO:0060840","BP","GO:0060840","artery development","5/74","382/22568",0.0083979691692888,0.0399180304769961,0.0270942508137923,"quizartinib/imatinib/atorvastatin/skf-96365/vandetanib",5
"GO:0002866","BP","GO:0002866","positive regulation of acute inflammatory response to antigenic stimulus","3/74","127/22568",0.00843640106742146,0.0400629845610005,0.0271926379902529,"ibrutinib/orlistat/vandetanib",3
